name,longitude,latitude,kid,student,young,grown,thirty,forty,fifty,senior
GX1506,121.41581970054204,30.93909858777291,699,0,0,0,0,0,0,0
GX1507,121.3429510532205,31.259463758676787,604,0,0,0,0,0,0,0
GX1508,121.41928094978849,31.01059969950962,143,0,0,0,0,0,0,0
GX1509,121.7866254907403,31.092260655710696,474,0,0,0,0,0,0,0
GX1510,121.04525534078607,31.278115217855675,681,0,0,0,0,0,0,0
GX1511,121.91228087267773,31.248072513070873,116,0,0,0,0,0,0,0
GX1512,121.20760277561024,30.86928942684391,167,0,0,0,0,0,0,0
GX1513,121.07349597055348,31.18486163382203,430,0,0,0,0,0,0,0
GX1514,121.35113246892811,31.130370264196102,607,0,0,0,0,0,0,0
GX1515,121.96758087571642,31.138340393646267,688,0,0,0,0,0,0,0
GX1516,121.88711395228094,30.866242440227406,150,0,0,0,0,0,0,0
GX1517,121.85205687179929,31.152546315257847,526,0,0,0,0,0,0,0
GX1518,121.99049863801804,30.969112195210148,519,0,0,0,0,0,0,0
GX1519,121.60117113043691,31.051552664438425,613,0,0,0,0,0,0,0
GX1520,121.97528559998491,31.108613831123012,106,0,0,0,0,0,0,0
GX1521,121.06732366511788,30.966899372054137,55,0,0,0,0,0,0,0
GX1522,121.1344891322063,30.91341855924549,551,0,0,0,0,0,0,0
GX1523,121.56133398050868,31.284934972456423,72,0,0,0,0,0,0,0
GX1524,121.21360109139101,30.971721539018873,542,0,0,0,0,0,0,0
GX1525,121.2022863690619,31.08547632492542,26,0,0,0,0,0,0,0
GX1526,121.73086597997037,31.109500313116648,176,0,0,0,0,0,0,0
GX1527,121.36605545344742,31.148351992358787,210,0,0,0,0,0,0,0
GX1528,121.48519672042586,30.88885338327528,522,0,0,0,0,0,0,0
GX1529,121.23278749106511,31.083767670311374,662,0,0,0,0,0,0,0
GX1530,121.54652073076512,30.870154765805296,189,0,0,0,0,0,0,0
GX1531,121.2951321193498,31.233223280628817,598,0,0,0,0,0,0,0
GX1532,121.2186688294533,30.940749767189498,121,0,0,0,0,0,0,0
GX1533,121.73593699982932,30.913067587764637,359,0,0,0,0,0,0,0
GX1534,121.2384986441758,30.86745699382502,338,0,0,0,0,0,0,0
GX1535,121.45776994612615,31.266778183341387,110,0,0,0,0,0,0,0
GX1536,121.33572040980191,31.1416579996416,583,0,0,0,0,0,0,0
GX1537,121.68564821334925,31.224722642479552,92,0,0,0,0,0,0,0
GX1538,121.15633166778602,31.26411133431114,493,0,0,0,0,0,0,0
GX1539,121.9540692665098,31.072447479885074,377,0,0,0,0,0,0,0
GX1540,121.05137551883423,31.24512451132585,437,0,0,0,0,0,0,0
GX1541,121.71196783952323,31.21734928341431,433,0,0,0,0,0,0,0
GX1542,121.87622980120501,31.05609179364983,524,0,0,0,0,0,0,0
GX1543,121.06384308889999,30.946740387350324,69,0,0,0,0,0,0,0
GX1544,121.43013765187607,30.86583507827735,364,0,0,0,0,0,0,0
GX1545,121.4378419100602,31.151597080734845,679,0,0,0,0,0,0,0
GX1546,121.60932600514106,31.083282312458884,499,0,0,0,0,0,0,0
GX1547,121.40497925935881,30.974381179484148,307,0,0,0,0,0,0,0
GX1548,121.54001097920728,31.23383323208375,85,0,0,0,0,0,0,0
GX1549,121.93757654125613,31.036898173057143,550,0,0,0,0,0,0,0
GX1550,121.61148516634674,31.145784489051017,319,0,0,0,0,0,0,0
GX1551,121.10616140255527,30.936780437179237,615,0,0,0,0,0,0,0
GX1552,121.3284709877485,30.964341247665654,258,0,0,0,0,0,0,0
GX1553,121.3857123967804,31.02638130680676,166,0,0,0,0,0,0,0
GX1554,121.55134823200505,30.941392834846933,632,0,0,0,0,0,0,0
GX1555,121.2349447593536,31.024091859311582,550,0,0,0,0,0,0,0
GX1556,121.9704946567451,30.84017767771084,270,0,0,0,0,0,0,0
GX1557,121.58313670100578,31.259742473154482,431,0,0,0,0,0,0,0
GX1558,121.4660637239655,31.114444441344425,688,0,0,0,0,0,0,0
GX1559,121.01234112053717,31.03815622103416,228,0,0,0,0,0,0,0
GX1560,121.40847295258143,31.264410146591874,478,0,0,0,0,0,0,0
GX1561,121.25925412019464,31.269352267979905,674,0,0,0,0,0,0,0
GX1562,121.450812412778,31.077831861502858,360,0,0,0,0,0,0,0
GX1563,121.72875762426389,31.1725599109597,161,0,0,0,0,0,0,0
GX1564,121.11726795614224,31.24840128082561,4,0,0,0,0,0,0,0
GX1565,121.85460240396374,31.112243402614126,432,0,0,0,0,0,0,0
GX1566,121.58855918882156,30.938425398946322,188,0,0,0,0,0,0,0
GX1567,121.75374988326033,31.27683630040606,45,0,0,0,0,0,0,0
GX1568,121.78498082698516,31.054800571500287,29,0,0,0,0,0,0,0
GX1569,121.88781183935303,31.109860031849244,98,0,0,0,0,0,0,0
GX1570,121.83057346736427,30.82148261942769,446,0,0,0,0,0,0,0
GX1571,121.60326671833276,31.2545137809672,616,0,0,0,0,0,0,0
GX1572,121.60090085663204,30.9163041613868,679,0,0,0,0,0,0,0
GX1573,121.00388183605716,30.968563964393727,474,0,0,0,0,0,0,0
GX1574,121.5861110759645,31.151830203392336,624,0,0,0,0,0,0,0
GX1575,121.69317410632816,30.909265411069732,180,0,0,0,0,0,0,0
GX1576,121.18685187156488,31.099149344417857,324,0,0,0,0,0,0,0
GX1577,121.3877284696793,31.116881059223445,386,0,0,0,0,0,0,0
GX1578,121.67124598959259,31.008685203153853,663,0,0,0,0,0,0,0
GX1579,121.16658485470268,31.13984056813884,241,0,0,0,0,0,0,0
GX1580,121.89666346996633,30.97532995948419,95,0,0,0,0,0,0,0
GX1581,121.4076070801478,30.8303341965795,473,0,0,0,0,0,0,0
GX1582,121.00221278271552,31.02693977037649,538,0,0,0,0,0,0,0
GX1583,121.03506929749224,30.89275999517009,560,0,0,0,0,0,0,0
GX1584,121.24068725329415,31.20941328619475,601,0,0,0,0,0,0,0
GX1585,121.12737799834365,31.121447845049968,241,0,0,0,0,0,0,0
GX1586,121.99767897684457,30.97056553885555,124,0,0,0,0,0,0,0
GX1587,121.82013708468989,31.211931384024993,207,0,0,0,0,0,0,0
GX1588,121.56822952486235,31.15460901401705,255,0,0,0,0,0,0,0
GX1589,121.69482298835774,30.95112234590933,642,0,0,0,0,0,0,0
GX1590,121.07729274061386,31.05350074127027,522,0,0,0,0,0,0,0
GX1591,121.92138798169925,31.076393279297918,528,0,0,0,0,0,0,0
GX1592,121.86059172045618,31.088384689124748,445,0,0,0,0,0,0,0
GX1593,121.57509241978559,31.06806404226094,37,0,0,0,0,0,0,0
GX1594,121.91033122685198,30.82996529094223,519,0,0,0,0,0,0,0
GX1595,121.07152161683352,30.991321003570445,335,0,0,0,0,0,0,0
GX1596,121.55076747313782,31.000442271078732,272,0,0,0,0,0,0,0
GX1597,121.15400949589439,31.205321388769878,207,0,0,0,0,0,0,0
GX1598,121.17880121220517,31.019606098136283,495,0,0,0,0,0,0,0
GX1599,121.46595921848517,30.993229191802502,656,0,0,0,0,0,0,0
GX1600,121.69316000385137,31.27526462526646,423,0,0,0,0,0,0,0
GX1601,121.38542433923641,30.957214557830508,132,0,0,0,0,0,0,0
GX1602,121.57323657356574,30.97320680018991,181,0,0,0,0,0,0,0
GX1603,121.4761145877524,30.847980925022373,159,0,0,0,0,0,0,0
GX1604,121.5576333286984,31.287710121463913,427,0,0,0,0,0,0,0
GX1605,121.89993491764785,30.926060117943447,253,0,0,0,0,0,0,0
GX1606,121.53749752977794,31.121903193575818,677,0,0,0,0,0,0,0
GX1607,121.27034163183394,31.259764623067298,675,0,0,0,0,0,0,0
GX1608,121.81691230648542,31.153278570210066,395,0,0,0,0,0,0,0
GX1609,121.32921091735564,31.166080097296003,450,0,0,0,0,0,0,0
GX1610,121.92029857649563,31.18692777762728,604,0,0,0,0,0,0,0
GX1611,121.17545242384483,30.87062552629438,609,0,0,0,0,0,0,0
GX1612,121.93486961422423,31.144690741106864,269,0,0,0,0,0,0,0
GX1613,121.53082383880185,31.061748343068725,493,0,0,0,0,0,0,0
GX1614,121.1766792093647,31.157863589007665,60,0,0,0,0,0,0,0
GX1615,121.21418282500177,31.213439176709713,116,0,0,0,0,0,0,0
GX1616,121.14542062846877,31.1033185258737,161,0,0,0,0,0,0,0
GX1617,121.92293022851358,31.059565293130966,333,0,0,0,0,0,0,0
GX1618,121.09163320050168,31.07521987675901,400,0,0,0,0,0,0,0
GX1619,121.95028876837159,31.08639042570064,431,0,0,0,0,0,0,0
GX1620,121.53774611531442,31.03777224935124,376,0,0,0,0,0,0,0
GX1621,121.25625811837946,31.12586540446483,232,0,0,0,0,0,0,0
GX1622,121.17105132570894,30.977848947826594,252,0,0,0,0,0,0,0
GX1623,121.5630062270839,31.04407201601407,103,0,0,0,0,0,0,0
GX1624,121.23330946070493,31.012596207755816,234,0,0,0,0,0,0,0
GX1625,121.86280451956985,30.928750038508642,592,0,0,0,0,0,0,0
GX1626,121.86164975025972,30.997305574045274,59,0,0,0,0,0,0,0
GX1627,121.95636004985676,30.84924261132246,543,0,0,0,0,0,0,0
GX1628,121.45354106442906,30.887542964561803,88,0,0,0,0,0,0,0
GX1629,121.72633543070087,31.03960159671147,657,0,0,0,0,0,0,0
GX1630,121.62197806742543,30.99970753722629,451,0,0,0,0,0,0,0
GX1631,121.68641717676991,30.800085106295644,674,0,0,0,0,0,0,0
GX1632,121.4343875121421,30.97229155100818,78,0,0,0,0,0,0,0
GX1633,121.61911055343869,30.91887322517406,127,0,0,0,0,0,0,0
GX1634,121.5706458422503,30.890987774517793,546,0,0,0,0,0,0,0
GX1635,121.56077194201768,30.84048155495475,308,0,0,0,0,0,0,0
GX1636,121.64480804298215,31.21274425451781,493,0,0,0,0,0,0,0
GX1637,121.04252512444414,31.09196159360127,191,0,0,0,0,0,0,0
GX1638,121.98581579099952,31.213635581409857,174,0,0,0,0,0,0,0
GX1639,121.92968399949244,31.27537211105291,91,0,0,0,0,0,0,0
GX1640,121.6110948626048,31.123181015074156,339,0,0,0,0,0,0,0
GX1641,121.79618623371898,31.23395834677571,574,0,0,0,0,0,0,0
GX1642,121.32156164124125,30.972106561275556,578,0,0,0,0,0,0,0
GX1643,121.9470160966321,31.249690841367027,660,0,0,0,0,0,0,0
GX1644,121.83732397805657,30.823570354230743,433,0,0,0,0,0,0,0
GX1645,121.68067657841752,30.86693957889042,673,0,0,0,0,0,0,0
GX1646,121.6420530665473,31.23003785233468,24,0,0,0,0,0,0,0
GX1647,121.43167742730652,30.907672499650882,663,0,0,0,0,0,0,0
GX1648,121.84450557105795,31.233229907729303,448,0,0,0,0,0,0,0
GX1649,121.11359301505388,31.030190363815343,503,0,0,0,0,0,0,0
GX1650,121.453677913145,30.925237271047266,409,0,0,0,0,0,0,0
GX1651,121.40657579605747,30.829499562354147,525,0,0,0,0,0,0,0
GX1652,121.2269484848417,31.21079936922935,47,0,0,0,0,0,0,0
GX1653,121.30669910940523,31.11237517818909,370,0,0,0,0,0,0,0
GX1654,121.83797346028801,31.048121975407945,21,0,0,0,0,0,0,0
GX1655,121.93211682713246,30.944310150469732,630,0,0,0,0,0,0,0
GX1656,121.84409884074766,31.21613325669776,593,0,0,0,0,0,0,0
GX1657,121.11388819864061,31.03515305687362,685,0,0,0,0,0,0,0
GX1658,121.55494038199095,30.825864504553426,568,0,0,0,0,0,0,0
GX1659,121.48506521228418,31.142512898277907,411,0,0,0,0,0,0,0
GX1660,121.82960314733083,30.902240071647917,676,0,0,0,0,0,0,0
GX1661,121.71531333552433,31.150099631922103,323,0,0,0,0,0,0,0
GX1662,121.39657574781593,30.84796068354279,81,0,0,0,0,0,0,0
GX1663,121.86112343023747,31.25615575766713,49,0,0,0,0,0,0,0
GX1664,121.00651568911522,30.924789572615968,471,0,0,0,0,0,0,0
GX1665,121.95250743129145,31.055036506414083,190,0,0,0,0,0,0,0
GX1666,121.52463590564133,31.15926633208625,214,0,0,0,0,0,0,0
GX1667,121.40091413530376,30.943771341465705,671,0,0,0,0,0,0,0
GX1668,121.54861775741186,31.18297866618261,605,0,0,0,0,0,0,0
GX1669,121.37241213241082,31.051981785263713,381,0,0,0,0,0,0,0
GX1670,121.82443853409113,31.233756493266085,441,0,0,0,0,0,0,0
GX1671,121.25400825955674,30.8056725825335,572,0,0,0,0,0,0,0
GX1672,121.32251563370961,31.17869172976873,681,0,0,0,0,0,0,0
GX1673,121.87520093214857,31.156923750734386,293,0,0,0,0,0,0,0
GX1674,121.4481438462321,30.926343001291766,681,0,0,0,0,0,0,0
GX1675,121.40452537338712,31.26709771967178,262,0,0,0,0,0,0,0
GX1676,121.28361321664684,31.20090998796544,299,0,0,0,0,0,0,0
GX1677,121.29144034644236,30.931482943821624,591,0,0,0,0,0,0,0
GX1678,121.70628841544351,30.98104318157408,666,0,0,0,0,0,0,0
GX1679,121.28429601478408,30.89990480170928,154,0,0,0,0,0,0,0
GX1680,121.5813747981036,31.109219610117645,218,0,0,0,0,0,0,0
GX1681,121.23849026626564,30.938266308796116,490,0,0,0,0,0,0,0
GX1682,121.29547926172592,30.95162470187026,362,0,0,0,0,0,0,0
GX1683,121.99590023194526,30.9086916714076,628,0,0,0,0,0,0,0
GX1684,121.65518902401618,31.104037551564563,166,0,0,0,0,0,0,0
GX1685,121.22430785842451,30.82533023430388,20,0,0,0,0,0,0,0
GX1686,121.5229482481041,30.965558309984274,270,0,0,0,0,0,0,0
GX1687,121.45794735106284,30.98426781070417,671,0,0,0,0,0,0,0
GX1688,121.57190755253474,31.031818606661773,459,0,0,0,0,0,0,0
GX1689,121.17863450953362,30.920657682832136,468,0,0,0,0,0,0,0
GX1690,121.7053442275037,31.13369257124482,118,0,0,0,0,0,0,0
GX1691,121.16869572967616,31.126330735072234,632,0,0,0,0,0,0,0
GX1692,121.16961028489095,30.98102675297303,666,0,0,0,0,0,0,0
GX1693,121.39727469093799,31.264917746186587,650,0,0,0,0,0,0,0
GX1694,121.27941942759088,31.076521386821273,657,0,0,0,0,0,0,0
GX1695,121.76173392296617,30.857999947329034,486,0,0,0,0,0,0,0
GX1696,121.22935957918726,31.179048553419484,383,0,0,0,0,0,0,0
GX1697,121.28456555710805,31.23001444923154,357,0,0,0,0,0,0,0
GX1698,121.3664148026232,31.003247499639443,145,0,0,0,0,0,0,0
GX1699,121.09866029394581,30.997537521150043,71,0,0,0,0,0,0,0
GX1700,121.89770091864041,31.001495535761205,36,0,0,0,0,0,0,0
GX1701,121.27229361121319,31.26204476206523,375,0,0,0,0,0,0,0
GX1702,121.57979560190206,31.042051835953863,564,0,0,0,0,0,0,0
GX1703,121.3087518307623,30.8171350046562,64,0,0,0,0,0,0,0
GX1704,121.92737757369343,31.25348739786344,43,0,0,0,0,0,0,0
GX1705,121.88025035276067,30.850274063777125,178,0,0,0,0,0,0,0
GX1706,121.75756129984777,31.079060914891162,117,0,0,0,0,0,0,0
GX1707,121.94446072076641,31.005072319396298,144,0,0,0,0,0,0,0
GX1708,121.99220303739087,31.277527139904695,487,0,0,0,0,0,0,0
GX1709,121.06426764705832,31.058600617203098,566,0,0,0,0,0,0,0
GX1710,121.03574086440489,31.219461247537094,427,0,0,0,0,0,0,0
GX1711,121.27402637126829,30.85585477087627,31,0,0,0,0,0,0,0
GX1712,121.36429091235375,30.884473926052642,177,0,0,0,0,0,0,0
GX1713,121.77196694777422,30.862718993460753,265,0,0,0,0,0,0,0
GX1714,121.25875606860065,31.137042071910034,682,0,0,0,0,0,0,0
GX1715,121.67883161232996,31.043110524596408,612,0,0,0,0,0,0,0
GX1716,121.61776827020032,31.09288897251684,329,0,0,0,0,0,0,0
GX1717,121.9946992284775,31.114805387926243,8,0,0,0,0,0,0,0
GX1718,121.14522890152705,31.02815431366992,546,0,0,0,0,0,0,0
GX1719,121.1631993039815,31.182081163107444,540,0,0,0,0,0,0,0
GX1720,121.74288486335668,31.197674061184493,662,0,0,0,0,0,0,0
GX1721,121.56594284642902,31.208036394083734,403,0,0,0,0,0,0,0
GX1722,121.89434147229937,31.132656224551855,303,0,0,0,0,0,0,0
GX1723,121.11801766605475,31.16246425144587,510,0,0,0,0,0,0,0
GX1724,121.11784208712145,31.271442319580352,698,0,0,0,0,0,0,0
GX1725,121.51220746936235,30.935615871147373,306,0,0,0,0,0,0,0
GX1726,121.02829702937997,30.827872734532317,409,0,0,0,0,0,0,0
GX1727,121.70724011010999,30.928167181349647,565,0,0,0,0,0,0,0
GX1728,121.19294405147586,30.83145490797503,4,0,0,0,0,0,0,0
GX1729,121.91184603098704,31.133222770778975,535,0,0,0,0,0,0,0
GX1730,121.22043136608323,31.14192788071718,536,0,0,0,0,0,0,0
GX1731,121.56750266302524,30.998207540762948,420,0,0,0,0,0,0,0
GX1732,121.49263956214182,31.08122700123718,506,0,0,0,0,0,0,0
GX1733,121.96034507092578,30.959906334064826,534,0,0,0,0,0,0,0
GX1734,121.65649467637749,31.170016523989496,470,0,0,0,0,0,0,0
GX1735,121.92617556694982,31.062546156507246,59,0,0,0,0,0,0,0
GX1736,121.63571868747067,30.859051171623683,338,0,0,0,0,0,0,0
GX1737,121.27758760913278,31.110443000849493,422,0,0,0,0,0,0,0
GX1738,121.11810174893778,30.811263738233606,129,0,0,0,0,0,0,0
GX1739,121.75198061173901,30.94806441954792,238,0,0,0,0,0,0,0
GX1740,121.51244296474921,31.195705447587294,232,0,0,0,0,0,0,0
GX1741,121.42324626440443,30.86203308281182,261,0,0,0,0,0,0,0
GX1742,121.46278111931953,30.97477712316172,137,0,0,0,0,0,0,0
GX1743,121.15478424188956,31.133198582002475,431,0,0,0,0,0,0,0
GX1744,121.53959532382171,31.200508082792602,192,0,0,0,0,0,0,0
GX1745,121.11088988655823,31.139953010773738,49,0,0,0,0,0,0,0
GX1746,121.50415282917413,30.931329543313158,447,0,0,0,0,0,0,0
GX1747,121.94752200679993,31.294919377288274,556,0,0,0,0,0,0,0
GX1748,121.04042049245147,30.85865064400742,429,0,0,0,0,0,0,0
GX1749,121.72950475898497,31.24039269045537,268,0,0,0,0,0,0,0
GX1750,121.46855520136734,30.81181659075985,580,0,0,0,0,0,0,0
GX1751,121.07323505712738,31.098795991727613,345,0,0,0,0,0,0,0
GX1752,121.26613541705989,31.23338532697162,121,0,0,0,0,0,0,0
GX1753,121.49312159158426,30.974195654410412,624,0,0,0,0,0,0,0
GX1754,121.22111730392675,30.875215271701293,172,0,0,0,0,0,0,0
GX1755,121.48393153181142,31.091809494946702,575,0,0,0,0,0,0,0
GX1756,121.38920343714152,31.02416219569777,515,0,0,0,0,0,0,0
GX1757,121.84481362819422,31.29258277293247,168,0,0,0,0,0,0,0
GX1758,121.31457281702811,31.08722736436679,185,0,0,0,0,0,0,0
GX1759,121.03565162623842,31.128381192484373,126,0,0,0,0,0,0,0
GX1760,121.95573871909033,30.93620637415462,315,0,0,0,0,0,0,0
GX1761,121.64084095764876,30.925178961318547,612,0,0,0,0,0,0,0
GX1762,121.6182419202644,31.26612301214511,45,0,0,0,0,0,0,0
GX1763,121.03524315865863,31.25275761394266,298,0,0,0,0,0,0,0
GX1764,121.78544237330743,30.868294949291908,168,0,0,0,0,0,0,0
GX1765,121.13378730187316,31.20177510489418,71,0,0,0,0,0,0,0
GX1766,121.83243960200352,31.064506917344318,4,0,0,0,0,0,0,0
GX1767,121.23954243172126,30.87544422052635,236,0,0,0,0,0,0,0
GX1768,121.15214368091237,31.023637532109674,256,0,0,0,0,0,0,0
GX1769,121.86052183013733,31.04224630595094,288,0,0,0,0,0,0,0
GX1770,121.5851841260285,30.86481196347318,122,0,0,0,0,0,0,0
GX1771,121.36633806929052,30.91780595665288,271,0,0,0,0,0,0,0
GX1772,121.26654229590108,31.193784551622933,150,0,0,0,0,0,0,0
GX1773,121.22145655972244,31.08391016893625,258,0,0,0,0,0,0,0
GX1774,121.04342408240568,31.272281615555702,377,0,0,0,0,0,0,0
GX1775,121.52908977562892,30.85725346818875,460,0,0,0,0,0,0,0
GX1776,121.61495091348863,31.157381063289385,155,0,0,0,0,0,0,0
GX1777,121.8119419743961,31.072347744867745,516,0,0,0,0,0,0,0
GX1778,121.05010821326923,31.292034854134062,188,0,0,0,0,0,0,0
GX1779,121.45364827023445,31.285609567115326,690,0,0,0,0,0,0,0
GX1780,121.58380454173361,30.87435430525003,318,0,0,0,0,0,0,0
GX1781,121.4349157456932,30.970322620987773,65,0,0,0,0,0,0,0
GX1782,121.72127343062299,30.976514303474517,138,0,0,0,0,0,0,0
GX1783,121.87525420733554,31.195301316693524,310,0,0,0,0,0,0,0
GX1784,121.01945274760364,30.94176685630186,608,0,0,0,0,0,0,0
GX1785,121.18569007177749,31.23992199449722,484,0,0,0,0,0,0,0
GX1786,121.20392323340322,30.826200176859434,130,0,0,0,0,0,0,0
GX1787,121.14790440791072,31.23194897228592,475,0,0,0,0,0,0,0
GX1788,121.936212474365,31.110087667311017,421,0,0,0,0,0,0,0
GX1789,121.05556409175993,30.92540711178848,89,0,0,0,0,0,0,0
GX1790,121.90580797058078,31.01992983818836,207,0,0,0,0,0,0,0
GX1791,121.82566859151173,31.09772362053144,627,0,0,0,0,0,0,0
GX1792,121.49291018333386,31.038026921208186,555,0,0,0,0,0,0,0
GX1793,121.15026342409622,31.008498322667464,43,0,0,0,0,0,0,0
GX1794,121.96238048184306,31.14149468513467,75,0,0,0,0,0,0,0
GX1795,121.79690961772663,31.157521346850977,570,0,0,0,0,0,0,0
GX1796,121.6090475651912,30.890350874239434,362,0,0,0,0,0,0,0
GX1797,121.86242328839369,31.02393365292828,152,0,0,0,0,0,0,0
GX1798,121.00394795965818,30.956393089692085,262,0,0,0,0,0,0,0
GX1799,121.46728558741448,31.08955240558614,262,0,0,0,0,0,0,0
GX1800,121.18657109960621,30.85623710643468,113,0,0,0,0,0,0,0
GX1801,121.17423600980834,31.11112784506262,545,0,0,0,0,0,0,0
GX1802,121.4277397790689,30.976700406307074,246,0,0,0,0,0,0,0
GX1803,121.49631474365461,31.133369652725158,551,0,0,0,0,0,0,0
GX1804,121.84157179854166,31.18574988617493,291,0,0,0,0,0,0,0
GX1805,121.69701819772224,31.037622127567126,313,0,0,0,0,0,0,0
GX1806,121.36493141002738,31.03297361480333,417,0,0,0,0,0,0,0
GX1807,121.69475150139989,31.12166132384213,43,0,0,0,0,0,0,0
GX1808,121.33258193251103,30.908910489104915,330,0,0,0,0,0,0,0
GX1809,121.07894587503777,31.261753496102067,368,0,0,0,0,0,0,0
GX1810,121.36171508512231,30.84994068879507,677,0,0,0,0,0,0,0
GX1811,121.88633011145042,31.037309092117216,122,0,0,0,0,0,0,0
GX1812,121.49800648797563,31.01560619693547,354,0,0,0,0,0,0,0
GX1813,121.03024594355323,30.80558511568233,490,0,0,0,0,0,0,0
GX1814,121.46644979705071,31.19743154917198,452,0,0,0,0,0,0,0
GX1815,121.82747936572046,30.814262939994425,566,0,0,0,0,0,0,0
GX1816,121.48506610262757,31.035226676392362,490,0,0,0,0,0,0,0
GX1817,121.42718428669671,31.08462815422019,367,0,0,0,0,0,0,0
GX1818,121.93145200976808,31.059589459997504,413,0,0,0,0,0,0,0
GX1819,121.66239191654522,30.999710259611696,539,0,0,0,0,0,0,0
GX1820,121.36599590259962,31.16243581141347,120,0,0,0,0,0,0,0
GX1821,121.76174335620308,30.888248555730353,34,0,0,0,0,0,0,0
GX1822,121.09837911202878,30.933858973145167,494,0,0,0,0,0,0,0
GX1823,121.86837534707591,31.21581752318692,91,0,0,0,0,0,0,0
GX1824,121.89454984123552,30.829881518127383,50,0,0,0,0,0,0,0
GX1825,121.60335693629771,30.9238901575177,410,0,0,0,0,0,0,0
GX1826,121.24022462864467,30.836578305498588,155,0,0,0,0,0,0,0
GX1827,121.21770346192135,31.101998306071795,407,0,0,0,0,0,0,0
GX1828,121.15680699175975,30.929915776076967,645,0,0,0,0,0,0,0
GX1829,121.73221461142754,31.22935957275767,184,0,0,0,0,0,0,0
GX1830,121.18086030810035,30.854211240080048,217,0,0,0,0,0,0,0
GX1831,121.94720200270417,31.08321255703298,378,0,0,0,0,0,0,0
GX1832,121.21497800114393,31.235541531589387,580,0,0,0,0,0,0,0
GX1833,121.19057437583481,30.820405715839016,470,0,0,0,0,0,0,0
GX1834,121.40456701118697,31.138335609497584,658,0,0,0,0,0,0,0
GX1835,121.08565449326984,30.896227615295597,117,0,0,0,0,0,0,0
GX1836,121.53145880809672,30.965822590514883,467,0,0,0,0,0,0,0
GX1837,121.67915445117802,31.175690812308478,583,0,0,0,0,0,0,0
GX1838,121.10344155933421,31.098462452085442,123,0,0,0,0,0,0,0
GX1839,121.74154186745994,30.81407231704501,547,0,0,0,0,0,0,0
GX1840,121.99251371807732,30.88288744558563,479,0,0,0,0,0,0,0
GX1841,121.50014717549715,31.067987563280223,378,0,0,0,0,0,0,0
GX1842,121.18959804200526,31.199592020606772,485,0,0,0,0,0,0,0
GX1843,121.10007345695836,30.939091250351467,629,0,0,0,0,0,0,0
GX1844,121.72701947773363,31.29642697883983,23,0,0,0,0,0,0,0
GX1845,121.61648169881984,30.829050666043216,130,0,0,0,0,0,0,0
GX1846,121.72198537436336,31.221119679818027,230,0,0,0,0,0,0,0
GX1847,121.91832568850259,31.2870570750786,427,0,0,0,0,0,0,0
GX1848,121.63538493465683,30.88723124297853,543,0,0,0,0,0,0,0
GX1849,121.35896593243825,30.886099122488766,187,0,0,0,0,0,0,0
GX1850,121.46420608306462,31.080286993311546,438,0,0,0,0,0,0,0
GX1851,121.44127935278968,31.158724614645532,23,0,0,0,0,0,0,0
GX1852,121.60727178697023,30.843829278106952,529,0,0,0,0,0,0,0
GX1853,121.86852140438249,30.83020885135028,699,0,0,0,0,0,0,0
GX1854,121.400083977151,30.866830182094684,57,0,0,0,0,0,0,0
GX1855,121.88890570908414,30.991011045224596,109,0,0,0,0,0,0,0
GX1856,121.81393113720304,30.935691067784795,216,0,0,0,0,0,0,0
GX1857,121.5102064191993,30.87115378180439,462,0,0,0,0,0,0,0
GX1858,121.98785473797442,31.075810263179587,478,0,0,0,0,0,0,0
GX1859,121.98590889532132,30.997662610724007,466,0,0,0,0,0,0,0
GX1860,121.2119799883848,30.82271991883696,300,0,0,0,0,0,0,0
GX1861,121.23881929522538,31.299346548325644,570,0,0,0,0,0,0,0
GX1862,121.73166888448036,31.162815979802772,500,0,0,0,0,0,0,0
GX1863,121.42062763843379,30.948818649381227,54,0,0,0,0,0,0,0
GX1864,121.49013822054091,31.123908282876023,185,0,0,0,0,0,0,0
GX1865,121.23286123197695,31.013518329359883,627,0,0,0,0,0,0,0
GX1866,121.29070525828152,30.979813106695723,271,0,0,0,0,0,0,0
GX1867,121.62848438005506,30.900309872248492,669,0,0,0,0,0,0,0
GX1868,121.12896976905805,31.03804931068126,49,0,0,0,0,0,0,0
GX1869,121.04423997944761,31.282640664436165,225,0,0,0,0,0,0,0
GX1870,121.83157541313197,30.88087020750804,644,0,0,0,0,0,0,0
GX1871,121.89787821004171,31.06682844418233,690,0,0,0,0,0,0,0
GX1872,121.02582557026359,31.126291308899635,554,0,0,0,0,0,0,0
GX1873,121.03553921988352,31.19233029047732,622,0,0,0,0,0,0,0
GX1874,121.6587703522649,30.814823448700444,10,0,0,0,0,0,0,0
GX1875,121.49268346745508,30.838283154706616,138,0,0,0,0,0,0,0
GX1876,121.2632452594909,31.230091522635547,222,0,0,0,0,0,0,0
GX1877,121.99484362957902,31.17959146376895,12,0,0,0,0,0,0,0
GX1878,121.3307406216583,31.046649668022454,225,0,0,0,0,0,0,0
GX1879,121.27558953903201,31.16570394106175,627,0,0,0,0,0,0,0
GX1880,121.06873676192247,30.908770288305913,141,0,0,0,0,0,0,0
GX1881,121.53002098833512,31.18523824600608,151,0,0,0,0,0,0,0
GX1882,121.48585333262928,31.270899359109613,434,0,0,0,0,0,0,0
